Node,OccCentrality,TotalDegree,AvgRelevance,AvgExclusiveRelevance,Deg_L0,Rel_L0,ExRel_L0,Deg_L1,Rel_L1,ExRel_L1,Deg_L2,Rel_L2,ExRel_L2,Deg_L3,Rel_L3,ExRel_L3,Deg_L4,Rel_L4,ExRel_L4,Deg_L5,Rel_L5,ExRel_L5,Deg_L6,Rel_L6,ExRel_L6,Deg_L7,Rel_L7,ExRel_L7,Deg_L8,Rel_L8,ExRel_L8,Deg_L9,Rel_L9,ExRel_L9,Deg_L10,Rel_L10,ExRel_L10,Deg_L11,Rel_L11,ExRel_L11,Deg_L12,Rel_L12,ExRel_L12,Deg_L13,Rel_L13,ExRel_L13,Deg_L14,Rel_L14,ExRel_L14,Deg_L15,Rel_L15,ExRel_L15,Deg_L16,Rel_L16,ExRel_L16,Deg_L17,Rel_L17,ExRel_L17,Deg_L18,Rel_L18,ExRel_L18,Deg_L19,Rel_L19,ExRel_L19,Deg_L20,Rel_L20,ExRel_L20,Deg_L21,Rel_L21,ExRel_L21,Deg_L22,Rel_L22,ExRel_L22,Deg_L23,Rel_L23,ExRel_L23,Deg_L24,Rel_L24,ExRel_L24,Deg_L25,Rel_L25,ExRel_L25,Deg_L26,Rel_L26,ExRel_L26,Deg_L27,Rel_L27,ExRel_L27,Deg_L28,Rel_L28,ExRel_L28,Deg_L29,Rel_L29,ExRel_L29,Deg_L30,Rel_L30,ExRel_L30,Deg_L31,Rel_L31,ExRel_L31,Deg_L32,Rel_L32,ExRel_L32,Deg_L33,Rel_L33,ExRel_L33,Deg_L34,Rel_L34,ExRel_L34,Deg_L35,Rel_L35,ExRel_L35,Deg_L36,Rel_L36,ExRel_L36,Deg_L37,Rel_L37,ExRel_L37,Deg_L38,Rel_L38,ExRel_L38,Deg_L39,Rel_L39,ExRel_L39,Deg_L40,Rel_L40,ExRel_L40,Deg_L41,Rel_L41,ExRel_L41,Deg_L42,Rel_L42,ExRel_L42
151,0.003310,34,0.0465,0.0109,0,0.0000,0.0000,1,0.0588,0.0588,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1176,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1176,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,4,0.2353,0.1176,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0588,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0588,0.0000,2,0.1176,0.0588,2,0.1176,0.0000,1,0.0588,0.0000,1,0.0588,0.0000,3,0.1765,0.0588,0,0.0000,0.0000,1,0.0588,0.0000,1,0.0588,0.0000,1,0.0588,0.0588,0,0.0000,0.0000,1,0.0588,0.0000,2,0.1176,0.0588,1,0.0588,0.0000,0,0.0000,0.0000,3,0.1765,0.0588,1,0.0588,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
178,0.003290,28,0.0465,0.0083,0,0.0000,0.0000,1,0.0714,0.0714,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1429,0.0000,1,0.0714,0.0000,1,0.0714,0.0000,1,0.0714,0.0000,1,0.0714,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,2,0.1429,0.0714,1,0.0714,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,3,0.2143,0.0714,1,0.0714,0.0000,0,0.0000,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,4,0.2857,0.0714,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0714,0.0714,1,0.0714,0.0000,0,0.0000,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
61,0.003250,41,0.0561,0.0096,0,0.0000,0.0000,1,0.0588,0.0588,1,0.0588,0.0000,0,0.0000,0.0000,2,0.1176,0.0000,2,0.1176,0.0000,0,0.0000,0.0000,2,0.1176,0.0000,2,0.1176,0.0000,2,0.1176,0.0000,5,0.2941,0.1176,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1765,0.1765,1,0.0588,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,6,0.3529,0.0588,1,0.0588,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,4,0.2353,0.0000,3,0.1765,0.0000,1,0.0588,0.0000,3,0.1765,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
111,0.003220,44,0.0487,0.0111,0,0.0000,0.0000,1,0.0476,0.0476,1,0.0476,0.0000,1,0.0476,0.0000,3,0.1429,0.0000,0,0.0000,0.0000,1,0.0476,0.0476,4,0.1905,0.0000,1,0.0476,0.0476,3,0.1429,0.0000,0,0.0000,0.0000,3,0.1429,0.0000,0,0.0000,0.0000,1,0.0476,0.0476,4,0.1905,0.0476,0,0.0000,0.0000,1,0.0476,0.0476,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0952,0.0952,1,0.0476,0.0000,3,0.1429,0.0476,2,0.0952,0.0000,1,0.0476,0.0000,0,0.0000,0.0000,2,0.0952,0.0000,0,0.0000,0.0000,1,0.0476,0.0000,0,0.0000,0.0000,1,0.0476,0.0476,1,0.0476,0.0000,0,0.0000,0.0000,3,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
133,0.003210,36,0.0598,0.0083,1,0.0714,0.0000,1,0.0714,0.0000,1,0.0714,0.0714,0,0.0000,0.0000,2,0.1429,0.0000,2,0.1429,0.0000,0,0.0000,0.0000,2,0.1429,0.0000,0,0.0000,0.0000,2,0.1429,0.0000,1,0.0714,0.0714,2,0.1429,0.0000,3,0.2143,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0714,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1429,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,1,0.0714,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,1,0.0714,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,1,0.0714,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.2143,0.0714,1,0.0714,0.0000,3,0.2143,0.1429,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
81,0.003205,40,0.0620,0.0078,1,0.0667,0.0000,1,0.0667,0.0000,2,0.1333,0.0000,3,0.2000,0.0000,2,0.1333,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.2000,0.1333,0,0.0000,0.0000,3,0.2000,0.0000,3,0.2000,0.0000,1,0.0667,0.0000,2,0.1333,0.0667,0,0.0000,0.0000,1,0.0667,0.0667,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1333,0.0000,2,0.1333,0.0000,0,0.0000,0.0000,3,0.2000,0.0000,1,0.0667,0.0000,3,0.2000,0.0000,0,0.0000,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,2,0.1333,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0667,0.0667,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
94,0.003205,47,0.0575,0.0098,1,0.0526,0.0526,1,0.0526,0.0000,1,0.0526,0.0526,1,0.0526,0.0526,1,0.0526,0.0526,0,0.0000,0.0000,1,0.0526,0.0526,3,0.1579,0.0000,0,0.0000,0.0000,3,0.1579,0.0000,0,0.0000,0.0000,5,0.2632,0.0000,4,0.2105,0.0526,2,0.1053,0.0000,4,0.2105,0.0526,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0526,0.0000,3,0.1579,0.0526,0,0.0000,0.0000,1,0.0526,0.0000,0,0.0000,0.0000,3,0.1579,0.0000,0,0.0000,0.0000,3,0.1579,0.0000,0,0.0000,0.0000,1,0.0526,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0526,0.0000,0,0.0000,0.0000,2,0.1053,0.0000,1,0.0526,0.0000,1,0.0526,0.0000,2,0.1053,0.0000,1,0.0526,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
115,0.003195,22,0.0341,0.0171,0,0.0000,0.0000,2,0.1333,0.0667,2,0.1333,0.0667,0,0.0000,0.0000,2,0.1333,0.0667,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1333,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0667,0.0667,0,0.0000,0.0000,5,0.3333,0.2000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,1,0.0667,0.0667,0,0.0000,0.0000,4,0.2667,0.2000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
157,0.003100,35,0.0452,0.0129,0,0.0000,0.0000,1,0.0556,0.0556,1,0.0556,0.0000,0,0.0000,0.0000,2,0.1111,0.0000,2,0.1111,0.0000,1,0.0556,0.0556,1,0.0556,0.0000,0,0.0000,0.0000,3,0.1667,0.0556,0,0.0000,0.0000,1,0.0556,0.0000,2,0.1111,0.0000,0,0.0000,0.0000,4,0.2222,0.1111,2,0.1111,0.0556,1,0.0556,0.0000,1,0.0556,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,1,0.0556,0.0000,1,0.0556,0.0000,1,0.0556,0.0556,0,0.0000,0.0000,2,0.1111,0.0556,0,0.0000,0.0000,1,0.0556,0.0556,1,0.0556,0.0000,1,0.0556,0.0000,1,0.0556,0.0556,1,0.0556,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
171,0.003100,42,0.0543,0.0078,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1111,0.0556,1,0.0556,0.0000,2,0.1111,0.0000,2,0.1111,0.0000,0,0.0000,0.0000,2,0.1111,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,2,0.1111,0.0556,1,0.0556,0.0000,3,0.1667,0.0556,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,2,0.1111,0.0556,0,0.0000,0.0000,2,0.1111,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,6,0.3333,0.0556,0,0.0000,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1111,0.0000,4,0.2222,0.0000,0,0.0000,0.0000,1,0.0556,0.0000,5,0.2778,0.0556,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
155,0.003085,38,0.0520,0.0096,1,0.0588,0.0000,1,0.0588,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,2,0.1176,0.0000,3,0.1765,0.0000,0,0.0000,0.0000,2,0.1176,0.0000,0,0.0000,0.0000,3,0.1765,0.0000,3,0.1765,0.0588,3,0.1765,0.0000,1,0.0588,0.0588,1,0.0588,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,5,0.2941,0.1765,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1176,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1176,0.0588,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1176,0.0000,2,0.1176,0.0588,0,0.0000,0.0000,1,0.0588,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
169,0.003070,39,0.0534,0.0150,0,0.0000,0.0000,1,0.0588,0.0588,1,0.0588,0.0588,0,0.0000,0.0000,2,0.1176,0.0000,2,0.1176,0.0000,2,0.1176,0.0588,2,0.1176,0.0000,0,0.0000,0.0000,3,0.1765,0.0000,0,0.0000,0.0000,1,0.0588,0.0000,3,0.1765,0.0588,0,0.0000,0.0000,2,0.1176,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1176,0.0588,0,0.0000,0.0000,3,0.1765,0.1176,1,0.0588,0.0000,1,0.0588,0.0588,1,0.0588,0.0000,3,0.1765,0.1765,0,0.0000,0.0000,2,0.1176,0.0000,0,0.0000,0.0000,1,0.0588,0.0000,1,0.0588,0.0000,1,0.0588,0.0000,1,0.0588,0.0000,1,0.0588,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
69,0.003065,38,0.0368,0.0155,0,0.0000,0.0000,1,0.0417,0.0417,0,0.0000,0.0000,1,0.0417,0.0417,3,0.1250,0.0000,1,0.0417,0.0000,1,0.0417,0.0417,2,0.0833,0.0000,0,0.0000,0.0000,4,0.1667,0.0833,3,0.1250,0.0417,2,0.0833,0.0000,1,0.0417,0.0000,0,0.0000,0.0000,4,0.1667,0.0833,1,0.0417,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0833,0.0833,1,0.0417,0.0000,1,0.0417,0.0417,0,0.0000,0.0000,1,0.0417,0.0000,0,0.0000,0.0000,5,0.2083,0.0833,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0417,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0833,0.0833,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0417,0.0417,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
91,0.002965,35,0.0388,0.0155,0,0.0000,0.0000,1,0.0476,0.0476,3,0.1429,0.0476,2,0.0952,0.0000,2,0.0952,0.0000,2,0.0952,0.0000,0,0.0000,0.0000,2,0.0952,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.0952,0.0476,2,0.0952,0.0476,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0476,0.0476,0,0.0000,0.0000,3,0.1429,0.0952,0,0.0000,0.0000,1,0.0476,0.0476,0,0.0000,0.0000,4,0.1905,0.0476,1,0.0476,0.0000,2,0.0952,0.0476,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0476,0.0476,0,0.0000,0.0000,1,0.0476,0.0000,1,0.0476,0.0476,1,0.0476,0.0476,1,0.0476,0.0000,0,0.0000,0.0000,1,0.0476,0.0476,0,0.0000,0.0000,1,0.0476,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
49,0.002930,38,0.0520,0.0137,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0588,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,1,0.0588,0.0588,1,0.0588,0.0000,1,0.0588,0.0588,3,0.1765,0.1176,0,0.0000,0.0000,1,0.0588,0.0000,3,0.1765,0.0588,1,0.0588,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,7,0.4118,0.1176,1,0.0588,0.0000,1,0.0588,0.0000,1,0.0588,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,7,0.4118,0.1176,2,0.1176,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.1765,0.0588,0,0.0000,0.0000,2,0.1176,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
118,0.002905,30,0.0498,0.0100,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1429,0.0714,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0714,0.0000,1,0.0714,0.0714,0,0.0000,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1429,0.0000,2,0.1429,0.0000,3,0.2143,0.0714,2,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.2143,0.0000,1,0.0714,0.0000,3,0.2143,0.0714,0,0.0000,0.0000,3,0.2143,0.1429,0,0.0000,0.0000,2,0.1429,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0714,0.0000,1,0.0714,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
39,0.002880,45,0.0551,0.0086,0,0.0000,0.0000,1,0.0526,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0526,0.0526,0,0.0000,0.0000,2,0.1053,0.1053,3,0.1579,0.0000,0,0.0000,0.0000,3,0.1579,0.0000,0,0.0000,0.0000,3,0.1579,0.0000,6,0.3158,0.0526,3,0.1579,0.0000,2,0.1053,0.0526,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0526,0.0000,1,0.0526,0.0000,0,0.0000,0.0000,1,0.0526,0.0000,0,0.0000,0.0000,4,0.2105,0.0000,1,0.0526,0.0000,0,0.0000,0.0000,1,0.0526,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,5,0.2632,0.1053,3,0.1579,0.0000,1,0.0526,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0526,0.0000,1,0.0526,0.0000,1,0.0526,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
191,0.002850,36,0.0523,0.0087,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1250,0.0000,0,0.0000,0.0000,1,0.0625,0.0625,2,0.1250,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,4,0.2500,0.0000,0,0.0000,0.0000,3,0.1875,0.0000,4,0.2500,0.0625,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1250,0.0625,0,0.0000,0.0000,1,0.0625,0.0000,2,0.1250,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,1,0.0625,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,0,0.0000,0.0000,4,0.2500,0.0625,2,0.1250,0.0625,1,0.0625,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,4,0.2500,0.0625,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
206,0.002840,18,0.0233,0.0233,0,0.0000,0.0000,0,0.0000,0.0000,18,1.0000,1.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
144,0.002755,29,0.0519,0.0107,0,0.0000,0.0000,1,0.0769,0.0769,2,0.1538,0.0000,2,0.1538,0.0000,2,0.1538,0.0000,1,0.0769,0.0769,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.2308,0.0000,0,0.0000,0.0000,1,0.0769,0.0000,4,0.3077,0.1538,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1538,0.0000,0,0.0000,0.0000,2,0.1538,0.0769,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0769,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0769,0.0769,2,0.1538,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.2308,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1538,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
46,0.002675,34,0.0527,0.0109,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1333,0.0667,2,0.1333,0.0000,1,0.0667,0.0000,3,0.2000,0.2000,1,0.0667,0.0000,1,0.0667,0.0000,3,0.2000,0.2000,0,0.0000,0.0000,2,0.1333,0.0000,1,0.0667,0.0000,1,0.0667,0.0000,2,0.1333,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,3,0.2000,0.0000,3,0.2000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1333,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,2,0.1333,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1333,0.0000,0,0.0000,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
170,0.002580,32,0.0465,0.0116,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0625,0.0625,0,0.0000,0.0000,2,0.1250,0.0625,0,0.0000,0.0000,1,0.0625,0.0000,1,0.0625,0.0000,0,0.0000,0.0000,4,0.2500,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,5,0.3125,0.0625,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,5,0.3125,0.0625,0,0.0000,0.0000,1,0.0625,0.0625,0,0.0000,0.0000,2,0.1250,0.0625,1,0.0625,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,2,0.1250,0.0625,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1250,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0625,0.0625,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
161,0.002565,29,0.0450,0.0109,0,0.0000,0.0000,1,0.0667,0.0667,0,0.0000,0.0000,1,0.0667,0.0000,2,0.1333,0.0000,0,0.0000,0.0000,1,0.0667,0.0667,2,0.1333,0.0000,2,0.1333,0.0667,1,0.0667,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1333,0.0000,0,0.0000,0.0000,3,0.2000,0.0667,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,5,0.3333,0.0667,1,0.0667,0.0000,1,0.0667,0.0667,0,0.0000,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,2,0.1333,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,2,0.1333,0.0667,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0667,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
198,0.002540,21,0.0305,0.0174,0,0.0000,0.0000,0,0.0000,0.0000,12,0.7500,0.6875,1,0.0625,0.0000,0,0.0000,0.0000,1,0.0625,0.0625,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,2,0.1250,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,1,0.0625,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000,0,0.0000,0.0000
